🔴 Oblężenie Sarajewa — COMMAND & CONQUER: TIBERIUM WARS Livestream #2
🔗 https://www.youtube.com/watch?v=nb7GjDFGBuE

16:  Dzień dobry.
10592:  Jezu, co wy robicie?
10595:  Pięć minut.
10597:  Pięć minut, tak?
10598:  I'm ready.
10599:  Let them have it!
10599:  So, where are they?
10611:  Dobra, dobra, dobra, dobra, dobra, dobra.
10614:  Ja myślałem, że my tę bazę przejmiemy teraz, a tu się okazuje, że nie.
10620:  Mega, giga inżynier incoming transmission.
10623:  Zawsze jest incoming transmission.
10627:  It's gonna be fun.
10630:  Ooo, niebieskie tyberium, mmm, smakowite, pyszne.
10637:  Możecie atakować mnie tymi czołgami, nic to wam nie da.
10644:  Co ja mogę tutaj wybuchnąć?
10646:  Tu są jakieś siły sensowne?
10654:  O. Interesuje mnie, czy na czymś tu są jakieś budynki screenów jeszcze, czy nie?
10660:  Chyba nie, a to oznacza, że idziemy.
10670:  Tak.
10673:  Niech oni go atakują sobie radośnie.
10681:  A tymczasem oberwę od tyłu.
10682:  Mamy go.
10683:  Tak, panowie.
10686:  Spójrzcie na żywność.
10687:  Zabezpieczamy teren.
10690:  Idziemy.
10706:  Dobra, mamy.
10708:  Mamy, mamy, mamy, mamy, mamy.
10714:  Weboys widziany, Izuel.
10716:  Jest oczekiwanie jakieś, żeby zrobić recenzję Weboys, to ja może się zbiorę w przyszłym tygodniu i zrobię, moi drodzy.
10723:  Może się zbiorę i zrobię.
10727:  Ok, mamy już nad nimi kontrolę, to jest dobra wiadomość.
10731:  Troszeczkę mi nie odpowiada tylko to, że muszę tę część przejąć, bo coś się obawiam, że ktoś tutaj chce, żebym grał na dwie bazy, a ja nie lubię grać na dwie bazy, bardzo nie lubię grać na dwie bazy.
10743:  Ale tak, tak, coś mi się tak widzi, że ktoś będzie mnie chciał do tego zmusić, więc wtedy najwyżej tam to sprzedamy.
10748:  Upewniam ruch.
10753:  Dobrze.
10754:  Ja też się Luke'a zawsze martwiłem właśnie o graczy, że ktoś usłyszy na czacie, że właśnie, o, już to jest trudne.
10760:  Nie jest trudne.
10763:  Wszystko jest kwestia dopasowania taktyki.
10764:  Mnie bardziej denerwuje w LDN-ie to, że nie możesz swoim buildem, tak, ty chcesz grać, tylko musisz dostosowywać.
10771:  Filip dał się tak biedny sterroryzować na kanale bez życia, że zmienia buildy co 15 sekund.
10775:  Kto lost?
10775:  Rifle squad, keep your weapon ready.
10783:  A możesz przestać być kretynem?
10785:  Dziękuję.
10788:  Ja nie zmieniłem w ciągu 250 godzin gry ani razu buildu.
10797:  O, wiedziałem, że tak to będzie wyglądało.
10801:  Wiedziałem.
10802:  Jeszcze mi oddali, oddali.
10803:  Świetnie, świetnie, doskonale po prostu.
10810:  Samo z The Ultra Panic nie grałem, bo MMO.
10814:  Ludzie mówili, żeby zagrać i tak, mieli rację.
10818:  Ja finalnie tego nie zrobiłem.
10827:  Okej.
10839:  O boże, o boże, nie Zajmij magazyn wypo... Dobrze, to jest z tamtej strony Schowajmy ich do jakiegoś ładnego miejsca Dobra, ten najbardziej uszkodzony Zróbmy tu jakieś bunkry Tu zrobimy jeden bunkier Tu zrobimy drugi bunkier
10873:  I do tego bunkru Może tu jeszcze zrobimy drugi bunkier Good Dobra Wiecie co?
10893:  Potrzebujemy teraz budynki i to tank w aut
10901:  No to to jest piękne, moi drodzy.
10904:  Już wygraliśmy.
10907:  Już wygraliśmy.
10907:  Tutaj też co chwilę było, zmień, Bill, nie ten amulet zmieniłeś, drugi.
10910:  No właśnie i niepotrzebnie się Filip tym sugeruje, bo potem traci przecież cenny surowiec, nie?
10916:  Bo to jest naprawdę cenny surowiec ten, nieszczęsne łzy jakieś, nie pamiętam, jak one się nazywają.
10924:  A są cenne.
10925:  Tyle pamiętam.
10928:  A prawda jest taka, że każdym buildem się da, tylko jednym łatwiej, drugim ciężej, no.
10934:  I to jest kwestia właśnie braku balansu, który mnie drażni.
10939:  Czemu on?
10941:  Ej, ale, ale, ale, ale.
10944:  Przepraszam, ale co to za ginięcie?
10948:  Proszę nie ginij, dziękuję.
10952:  No nie mówcie mi, że nie mogę tutaj dać... O!
10956:  Kłamstwo i drobnomieszczaństwo!
10964:  Zapomniałem.
10966:  Zapomniałem o podstawowych mechanikach, jak mogę.
10970:  U, snajperzy tu są, świetnie.
10972:  Dobra, snajperów damy w tylnych bunkrach.
10982:  Niepokojnie to, co tutaj widzę.
10987:  Jeden, jeden, jeden, jeden, jeden, jeden!
10991:  Gdzie jest mój... Co jest?!
10994:  Co jest?!
10994:  Gdzie jest mój generał?!
10996:  On zginął?!
10999:  Powiedzcie mi, że ja to zapisałem.
11002:  Nie zauważyłem, kiedy zginął.
11004:  Za szybko ten atak znowu.
11008:  Dobra, musimy być sprytniejsi moi drodzy.
11010:  Skoro wiemy, że tutaj będzie taki atak, to my się okopiemy wcześniej.
11018:  Musimy być sprytniejsi.
11022:  Czyli tak, tu zrobimy jeden bunkier.
11032:  Dobra.
11033:  Tu zrobimy drugi bunkier.
11040:  Zrobimy trzeci bunkier Dobra Commandos idzie w tutaj Oni tutaj Dobrze, dobrze Wy pójdziecie w to miejsce Good
11066:  Good.
11067:  I teraz zrobimy mądrzejszą rzecz, to znaczy od razu, od razu mierniczego, od razu mierniczego.
11074:  Obrana takiego mostu w Company of Heroes to w przód dostaje się KM-y i dwa dzieła, przecież pan sam nic nie przejdzie.
11079:  Żeby jeszcze Company of Heroes nie miało cholernych punktów przejmowania.
11083:  Ale Command of Heroes jest dobrą grą.
11087:  On ma właśnie ten problem z tym cholernym przejmowaniem punkcików kontroli.
11091:  Kurwiają potwornie.
11095:  Dobrze.
11099:  Nie przerywaj mnie.
11100:  Dziękuję.
11101:  Mierniczy, od razu mierniczy i od razu rafineria.
11109:  Zabij go.
11113:  I... tak.
11120:  Dobra, jest snajper.
11123:  Jest drugi snajper.
11127:  Są juggernauty, świetnie.
11129:  Mierniczy, jest mierniczy, dobrze.
11132:  Lecisz mierniczy.
11136:  Dobra.
11138:  Nie mam już w ogóle pieniędzy.
11147:  Dobra.
11149:  Robimy na razie dużo bunkrów.
11150:  Tak, panie dyrektorze.
11156:  Zróbię gry z serii LEGO, nigdy nie grałem I'm the Juggernaut!
11164:  You are?
11165:  Indeed Nie, nie, za dużo, za dużo, za dużo Przestań naprawiać OK Komandosa trzeba teraz mocno, mocno pilnować
11180:  Ej, wiecie co?
11181:  Czy możemy zniszczyć, czy nie możemy zniszczyć?
11184:  Chyba nie możemy zniszczyć tego mostu, niestety.
11187:  Szkoda.
11188:  Budujemy rafinerię.
11190:  Budujemy nowy dom i jeszcze jeden nowy dom.
11194:  Wracasz tam na... Dobrze.
11198:  Okej, to będzie trzeba przejąć w którymś momencie.
11207:  Czy on się rozstawia już ten mierniczy tutaj?
11212:  Jezus Maria!
11216:  Szlag mnie trafi z durnym mierniczym znowu.
11220:  O, niedobrze, niedobrze, niedobrze, niedobrze.
11225:  Głupi mierniczy.
11227:  Rozstawił się w środku bazy.
11238:  Z kim ja pracuję?
11254:  Dobra, mierniczy jest mierniczy.
11257:  Jaki unit... Znowu komandos!
11266:  Ja po prostu oszaleję z tym komandosem.
11272:  Nie, no nie, no nie, no nie, no za każdym razem.
11275:  Co go zabija?
11279:  Co go zabija i kiedy?
11283:  Nie do zniesienia to jest.
11287:  Ja znowu nie zapisałem, no.
11298:  Nie mam pojęcia co go zabija.
11300:  Może się sam zabija?
11301:  Nie, nie wiem, po prostu nie mam pojęcia.
11312:  Dobra, może teraz mi się uda wreszcie... Przestań!
11315:  Może teraz mi się wreszcie uda to.
11318:  Nie będę nic naprawiał.
11323:  Bierz to, bierz, szybko, szybko, szybko.
11326:  To tylko trzeba ulepszyć.
11333:  Idziesz tutaj, tutaj, w to miejsce, w to miejsce.
11336:  Dziękuję.
11340:  Dobra, jest snajper.
11343:  Snajper tutaj.
11344:  Drugi snajper tutaj.
11345:  Okej, i teraz robimy... Teraz robimy zapis.
11354:  Starość go dopadła.
11355:  To jest możliwe.
11357:  To jest możliwe.
11358:  Możesz przestać być idiotą?
11361:  Chyba nie Dobra Może teraz zdążymy Może Okej, okej, okej, okej
11388:  Dobra, jest.
11391:  Witamy Jakuba i Świętego Jamnika, witamy, witamy.
11395:  Stawić go na froncie zebrał pełen fokus od wroga, niedobrze.
11400:  Miejmy to jeszcze na wszelki opadek.
11403:  No szybciej!
11409:  Dobra.
11412:  Jest git.
11415:  Yyyy... Tak.
11423:  Dobra.
11425:  Commandos.
11426:  Teraz jest tutaj, dobrze.
11439:  Okej.
11441:  Wszystko wskazuje na to, że jest git.
11446:  Lecisz tutaj.
11451:  Dobra.
11452:  I teraz będziemy potrzebowali się ulepszyć.
11455:  Znaczy nie ulepszyć, tylko naprawić to wszystko.
11464:  Dobra i można jeszcze zrobić tutaj upgrade.
11467:  Tak.
11468:  Strzelecki upgrade będzie potrzebny.
11475:  Dobra.
11479:  Commandos znowu umrze.
11482:  Commandos umarł.
11484:  Ja wiem dlaczego, bo on ma tryb agresywny ustawiony.
11487:  Okej, dlatego.
11490:  Nie wyłączyłem tego.
11495:  Dobra, ale teraz mamy dwóch inżynierów.
11501:  I zdobywamy ich.
11504:  Tak, dlatego on takie głupoty robił właśnie, że był na froncie.
11509:  Z własnej inicjatywy, nie wysyłany tam.
11514:  Już wszystko rozumiem.
11519:  Okej, i teraz możemy też... Dwa predatory są, nie?
11525:  Trzeba więcej predatorów.
11530:  Ale dziwnie się to ustawiło.
11537:  Okej.
11540:  Warcraft 2?
11541:  Nieplanowany.
11545:  Ej, jesteś w stanie to... No co jest?!
11550:  Weź to!
11557:  A bo one się dosłownie jeden pod drugim dał, okej.
11562:  Jeszcze jeden inżynier.
11564:  Inżynier oczywiście zginął, nie?
11565:  Wiadoma sprawa.
11569:  Możesz, możesz się uspokoić.
11572:  Jest wszystko ustawione.
11577:  Jesus Christ, co tu się dzieje?
11580:  PERMANENTNY ATAK!
11581:  Permanentna inwigilacja.
11586:  Widzimy sobie tutaj potencjalnie większy front.
11590:  Obronny.
11592:  Ale przede wszystkim to zaraz.
11600:  Tak, Adamie, to jak ci napisał Święty Jamnik, ja bardziej klawiaturowy jestem, nie umiem grać na konsoli, nie lubię tego, nie jest to dla mnie przyjemne.
11614:  I bardzo nie lubię tego, co konsole zrobiły z grami video.
11617:  To znaczy właśnie ta tendencja do tego, żeby niczego się nie dało skustomizować jest okołokonsolowa.
11623:  Mam bifa przez to.
11628:  Dobra, trzy oddziały tutaj.
11631:  Będzie w porządku.
11632:  A, jeszcze wcześniej, inżynier.
11638:  Może zdąż... Dobra, jest inżynier jeszcze, ale patrzcie, nie da się... Dobra, da się.
11646:  Przez chwilę się dało!
11649:  O jest, jest, jest.
11650:  Przez jedną sekundę.
11653:  Co jest?
11654:  Dlaczego to w takim miejscu jest?
11666:  No przelapnie, trafi!
11686:  Z żadnej strony tak pechowo upadł, że nie jestem w stanie.
11697:  No nic.
11703:  Jestem zrozpaczony.
11706:  Działa strumieniowe.
11710:  I jeszcze jeden emiter dźwiękowy sobie walniemy w tym miejscu.
11715:  Czy ja mogę już juggernauty?
11716:  Mogę!
11718:  On się nazywał Molochy?
11719:  Ale zabawne.
11722:  Oczywiście, że... O!
11724:  Jest!
11730:  Nie, on mówi, I'll fix this one.
11733:  Tak.
11734:  Czyli, no jest w takim miejscu, że nic nie zrobimy.
11737:  Niestety.
11738:  Niestety!
11746:  Co nas tak atakuje, Boże.
11750:  O nie, statek!
11756:  Ups.
11760:  Czy ja mam coś przeciwko tym statkom?
11763:  Pitbull'e tylko.
11765:  No tak, no tak, no to to jest problem, to jest problem.
11769:  Potrzebuję jeszcze lotnictwa.
11777:  Dużo pitbulli.
11782:  Tak, i trzeba ulepszenie dla pitbulli natychmiast.
11788:  To jest statek oblężniczy screenów, moi drodzy.
11791:  Tragedia absolutna.
11792:  Dobra.
11798:  Okej, okej, okej, okej.
11802:  Jeszcze zrobimy lotnisko.
11814:  Dobra Okej, podpięcie do sieci będzie tutaj na pitbulle To jest moja ulubiona jednostka, to inna rzecz Bardzo ją lubię faktycznie Oj, będzie trzeba
11834:  Czemu mi wyłączyli ciało jonowe?
11840:  Mamuta na pewno potrzeba... Jezus Maria!
11854:  Więcej pitbulli.
11863:  Rany boskie, rany boskie.
11863:  Gdzie jest to podpięcie do sieci?
11864:  To jest najbardziej niezbalansowana jednostka w grze, tak dla kontekstu.
11867:  To jest najbardziej niezbalansowana jednostka w grze, tak dla kontekstu.
11872:  To jest najbardziej niezbalansowana jednostka w grze, tak dla kontekstu.
11875:  To jest najbardziej niezbalansowana jednostka w grze, tak dla kontekstu.
11883:  Czy możecie strzelać we właściwych przeciwników?
11885:  Dziękuję.
11893:  Fuck.
11893:  A gdzie jest to podpięcie do sieci, które zamawiałem?
11896:  A oczywiście, że się nie... No tak, no pewnie, no po co?
11905:  Mam więcej pitbulli.
11906:  Zresztą zdradzają nigdy też pitbulli.
11912:  No prawda?
11918:  Dramatyczne.
11920:  Ja ci dam low power.
11928:  Gdzie?
11929:  Co?
11929:  Czym?
11930:  O mój Boże, naprawdę?
11942:  Czy gubi mnie, że wszystko musi być równo?
11944:  Tak.
11952:  Spieprzaj.
11955:  No, podpięcie do sieci jest, pitbullę.
11960:  Nie, więcej pitbulli.
11962:  Reload, reload, reload!
11969:  Pytanie od wywalonego człowieka.
11970:  Co zrobić w sytuacji, gdy żaden z wydatków z szkoły średniej, technikum, liceum was nie zainteresował?
11976:  Nie pasjonujecie się szczególnie żadnym przedmiotem i trzeba na studia.
11978:  Czemu trzeba na studia?
11982:  A jeżeli już odpowiesz sobie na to pytanie, zadaj sobie pytanie, co ciebie zawsze interesowało.
11989:  A musimy mieć tam drugą rzecz do rekrutowania, bo to nam psuje formację tutaj to mocno.
12003:  Dobra.
12008:  Tu jest względnie dobrze już.
12014:  Okej, okej.
12015:  Tu będziemy tworzyć pitbulle.
12018:  Dużo pitbulli.
12020:  So where's the action?
12022:  I don't know.
12023:  I'm looking for it.
12027:  O Boże, jeszcze ci!
12032:  Więcej pitbulli, więcej pitbulli.
12034:  Jesus Christ, moi drodzy.
12040:  Jesus Christ.
12043:  Tu mi można było jeszcze dwa bunkry zbudować, ale się... O rany boskie.
12054:  Potrzebujemy wyeliminować budynek, w którym to wszystko tworzą.
12057:  Czemu przestaliście nagle strzelać z tego brzegu?
12064:  Bardzo mi się nie podoba to, co tutaj widzę.
12068:  Dobra, lotnictwo, idę jak najszybciej.
12073:  Jaki reinforcements?
12074:  Gdzie masz reinforcements?
12077:  No najlepsza obrona jest atak.
12078:  Kłamstwo!
12081:  Jak ja dam ataki wam dam 3000 na kwalę ogarek trochę jednak się nie opłaca To ma sensowny zasięg, więc to będzie jako druga linia obrony Więcej pitbulli Więcej pitbulli i potem jeszcze zrobimy sobie mamuty Czołgi mamut powinny pomóc Unit under attack Construction complete
12113:  Nierówno!
12117:  No, przecież będzie tak.
12119:  Sytuacja jest względnie dobra tutaj.
12122:  Dużo pitbulli, zero pieniędzy.
12125:  Wiecie co?
12126:  Womni z tym.
12133:  No dobrze, dobrze, dobrze czołgi, dobrze, bardzo dobrze.
12138:  To jest jako jedynka teraz, bo commandosa nie mamy.
12141:  Smuteczek.
12142:  O Boże, o Boże, o Boże, o Boże.
12146:  Czy możecie zacząć strzelać?
12149:  Strzelaj!
12155:  Oh god.
12156:  Unit lost znowu słyszę, Jezus Maria.
12162:  Dziękuję dobrej duszy za jamniki prze-Leksandra.
12165:  Tak!
12166:  Był jam Nikołaj moi drodzy, był.
12171:  Dobrze, tu jest w miarę dobra sytuacja, więc myślę, że możemy jeszcze jeden Harvester wrzucić.
12178:  Bożeee... Orany bodźkiem!
12182:  Ooo...
12200:  Te pitbulle są z papieru, to jest niesamowite.
12201:  One po prostu autentycznie są z papieru.
12206:  Ktoś stwierdził, że będzie sobie robił pitbulle, ale w wersji z papier marsze.
12215:  Wy się dziwicie, że jestem po stronie jamników.
12223:  Więcej pitbulli.
12224:  Jezu!
12231:  No tak, statki oblężnicze, Chryste Jezu.
12244:  Origami Pitbull, dokładnie.
12248:  Oho, jest następny już, świetnie.
12261:  Nie podoba mi się to, co tutaj widzę.
12266:  Absolutnie mi się to nie podoba.
12274:  Nie niszczcie mi moich pitbulli!
12287:  Tak, one nie widzą go, nie mają tam zasięgu z jakiegoś względu.
12294:  Już może mi się chociaż raz uda.
12299:  To jest dosłownie jedyna kontra jaką mamy na nich.
12304:  Rany boskie!
12308:  Jezus Maria!
12310:  Ile tutaj tego jest!
12318:  Dobra, to nie wystarczy.
12320:  Czemu ja tego nie mogę?
12321:  Czemu mam zablokowaną znowu technologię jakąś?
12324:  Prędoszczycie się.
12333:  Boże, te pitbulle są przynajmniej tanie, nie?
12343:  On sobie tutaj będzie stał cały czas i elo, nie?
12350:  Jastrzębie mają opcję anti-air?
12354:  Jezus, faktycznie.
12357:  Zapomniałem, bo ja jej nigdy nie używam.
12365:  Pa, pa.
12367:  Dziękuję.
12369:  Dziękuję.
12372:  Zapomniałem o tym na śmierć.
12376:  Dobrze, to rozwiązuje dużo naszych problemów.
12394:  Okej, to sobie damy jako dwójkę w takim razie.
12396:  A, maneuver.
12398:  Tak, trzeba się przełączać między tymi, więc zrobimy sobie jedną eskadrę do niszczenia anti-air, a drugą eskadrę do niszczenia reszty.
12408:  Będzie dużo lotnisk tym razem.
12410:  O, jak ładnie!
12412:  O, jak kocham, jak jest ładnie!
12420:  Tak, mówiłem też o tutorskich technikach, jeżeli ktoś nie wie, co zrobić w życiu.
12423:  Bardzo sobie dobrze można zrobić wtedy w przypadku takiego rozeznania, co się lubi robić, co nam przynosiło radość, co moglibyśmy robić w życiu, kiedy zastanowimy się nad tym, co faktycznie nas kiedyś interesowało.
12441:  To wcale nie jest takie oczywiste, bo bardzo często te nasze zainteresowania były tłumione latami.
12451:  Dobra, wyeliminować ich.
12456:  Ale ładnie spadają!
12460:  Dobre jastrzębie!
12462:  Kocham jastrzębie!
12464:  Przypomniałem sobie, że kocham jastrzębie.
12467:  Jedzenie się liczy?
12468:  Wiesz co, wbrew pozorom tak.
12470:  Wbrew pozorom tak.
12471:  Kto ci broni przygotowywać jedzenie, nie?
12474:  Jeżeli się na tym znasz.
12477:  My bardzo często mamy tak, że wykluczamy różne zawody, zanim się nawet zastanowimy, że moglibyśmy je wykonywać.
12482:  Nie ma nic gorszego niż kucharz, który nie lubi jeść.
12487:  Kucharz musi być smakoszem.
12492:  Ale są drogie te.
12493:  Firehawks, Jezus Maria, jak one są drogie.
12495:  Dobrze, to będzie grupa trzecia.
12498:  Czyli pierwsza to są pitbulle, których jest coraz mniej, pragnę zauważyć.
12515:  Dobra, ładnie.
12518:  Druga grupa uderzeniowa bombowców będzie znacznie większa.
12521:  Ja lubię jeść, ale nie gotować przemiesiek Milan.
12523:  To jest pewien problem.
12525:  Mam pewien problem.
12526:  Mam problem... Podobnie pisze B. Moje wieżyczki obronne muszą być ustawione równo i symetrycznie.
12530:  Absolutnie!
12532:  Podstawowa rzecz.
12533:  Wszystkie budynki muszą być ustawione równo i symetrycznie.
12536:  Na przykład tutaj nie jesteśmy w stanie zrobić tego w pełni symetrycznie i cierpię.
12541:  No właśnie.
12545:  Mmm...
12555:  Skąd ja to wiedziałem?
12564:  Ej, nie miałem chyba nigdy zaawansowanych tych Jastrzębi Krzywo?
12570:  Cisza Jest gigantyczny atak w tej chwili Nie wymagajcie za dużo
12582:  Ładnie poawansowane są jednostki.
12583:  Widzicie?
12584:  Jest dobra obrona.
12585:  Taką obronę to ja lubię.
12588:  I wolno zbieracie surowce sobie radośnie na atak.
12591:  Można, można.
12593:  Można, można.
12595:  Jest radośnie.
12596:  Nawodnienie.
12597:  Słuszna uwaga, czerwone lisie.
12601:  Ja zawsze sobie tłumaczę, że to jest niesymetryczna symetria i mód daje mi spokój na jakiś czas.
12604:  To jest jakieś rozwiązanie.
12606:  Możecie mi wyjaśnić, dlaczego nie mam pieniędzy?
12608:  Aha, dlatego.
12612:  Aha.
12614:  No to to wiele wyjaśnia, że ich straciłem harwester.
12617:  A nie, okej, tu jest.
12619:  No.
12642:  Ale ten atak mają nieprzerwany.
12644:  Oni muszą mieć w tym momencie znowu cheaty na surowce.
12648:  Nie ma innej opcji.
12650:  Mój ulubiony element RTSu.
12651:  Nie lubię jak wrak jest ten zmuszony do działania nie w swoim tempie.
12653:  Tak jest Bear!
12654:  Tak jest!
12654:  No cieszę się, że ktoś też tak ma jak ja.
12656:  Absolutnie.
12658:  W swoim tempie gra.
12659:  Tak jest najlepiej.
12660:  Firehawk standing by.
12664:  Firehawk captain ready.
12664:  No, ale też tak czułem, że będzie następny.
12666:  Następna fala.
12666:  Enemy base sighted.
12666:  We'll take that area.
12671:  Dobra, tylko nam się nie op... a może?
12682:  Coś, coś się oberwało, ale chyba nie nasze Dobra, będzie więcej, świetnie Zatankowani Pięknie
12701:  Jeszcze zawankujcie się bardziej, bo potrzebujemy... Dobra, wyeliminować jednostkę oblężniczą.
12712:  Można powiedzieć, że być degustatorem.
12713:  Bardzo słuszna uwaga, jak się lubi jeść.
12717:  Krytyk kulinarny, słuchajcie.
12719:  Autentycznie, ja bym się nigdy do tego nie zrażał.
12721:  Zastanowiłbym się nad tym, co mi sprawia przyjemność w życiu.
12724:  Mnie sprawiały zawsze przyjemność w życiu gry.
12727:  Ale zauważcie, że ja nie tylko działam w ten sposób sobie radośnie zawodowo, że gram, ale również zajmuję się grami od strony światotwórczej.
12734:  Nikt by mi nie powiedział, że będę to robił w życiu.
12737:  Po prostu nie ma takiej siły.
12744:  Trochę awansujemy te pitbulle.
12749:  A może i nie.
12760:  Ładnie.
12767:  Kiedy wiedziałem, że będę... Nie wiedziałem bardzo do późna w Aldwinie, co będę robił w życiu.
12773:  Dowiedziałem się o tym dopiero na studiach.
12779:  I to pod koniec studiów, jak mi się już udał plan ze zrobieniem swej kariery naukowej, bo wcześniej nie miałem absolutnie tego zagwarantowanego.
12788:  Późno.
12790:  A jeżeli chodzi o streamy, to to wyszło totalnie przez przypadek.
12793:  A sprawia mi to niebotyczną przyjemność, więc nigdy bym się tego nie spodziewał absolutnie.
12800:  Dlatego uważam, że powinno być coś takie jak doradztwo zawodowe, które nie jest tam jeden raz w liceum, tylko ono jest w miarę permanentnie.
12810:  Tak żeby była taka opcja dla ludzi przez całe życie, żeby mogło nam sobie pójść radośnie i to określić.
12816:  Nie mówię o urzędzie pracy, bo to jest dramat absolutny.
12820:  A nie musiałby być.
12822:  Nie musi być dramat.
12823:  Dobra, mamy dużo bombowców i myślę, że możemy zaryzykować, a tak tutaj.
12832:  Grimcha pisze, że go w życiu nic nie interesuje i dlatego błądzi z miejsca na miejsce.
12835:  Coś znajdziesz w którymś momencie.
12837:  Nie ma opcji, musisz.
12850:  Okej, myślałem, że udało mi się powrócić tutaj stratosferycznie, ale chyba się nie udało.
12863:  Bardzo rozczarowujący był ten atak Głównie straciliśmy rzeczy Tak, trzeba zapisać mądre Zróbmy tak na wszelkich wypadkach
12891:  Zapis.
12893:  Zapis zdecydowanie.
12897:  Tak z ciekawości bez konkretnych liczb, czy byłbym się w stanie otrzymać tylko i wyłącznie ze streamowania?
12902:  Nie.
12904:  To jest pierwsza kwestia.
12905:  Druga kwestia jest taka, że zauważcie, że większość ludzi, którzy są na YouTubie, zagranicznym i takich, którzy nie stali się Loganem Paulem, czyli nie wiem, Legal Eagle na przykład, albo Nick Lewis, albo Dami Lee, albo Johnny Harris, oni robią coś w życiu, a YouTube jest dodatkiem, w którym służy im do tego, żeby prezentować to, co robią w życiu.
12930:  Ja osobiście uważam, że
12933:  Gdyby nie to, że pracuję na uczelni, to nie miałbym takiego wglądu w edukację, a już na pewno nie miałbym takiego wglądu w projektowanie gier, nie miałbym takich kontaktów z branżą.
12942:  O!
12944:  Więc poza tym też mielibyście 30 razy mniej powodów na przykład, żeby przejmować się moim zdaniem dotyczącym edukacji, gdybym w niej nie pracował.
12952:  Czy tak nie jest?
12953:  Więc dlatego uważam osobiście, że dużo ludzi, którzy w ogóle chce coś robić w obszarze social mediów czy YouTube'a, powinna rozważyć, przynajmniej rozważyć to, żeby mieć ekstra coś, co będą prezentować w social mediach.
12968:  Uważam, że to jest wtedy sensowne, bo jak nie, to idziecie w stresującą sytuację pod tytułem, ojej, ojej, ja się muszę utrzymać teraz z tego, rany boskie, tak?
12976:  To ja muszę zatrudnić montażystę, muszę zatrudnić osobę od social mediów, od odpowiadania na maile, ojej, a teraz nie starcza mi ze wsparcia kanału i nie starcza mi z reklam.
12989:  to muszę teraz podpisać współpracę z Operą GX, z NordVPNem, z ExpressVPNem na wszelki wypadek, oczywiście jeszcze z YouFresh, czy StartFresh, czy HelloFresh, przepraszam, tak to się nazywa, i tak to leci, nie?
13004:  Potem ludzie się denerwują, ponieważ filmy już nie są takie, jak były kiedyś, a nie są takie, jak były kiedyś, ponieważ są bez przerwy w nich reklamy, nie tylko reklamy wstawiane przez YouTube'a, ale reklamy także tego rodzaju.
13014:  I potem klikają w to rzadziej, a ponieważ klikają w to rzadziej, trzeba wtedy założyć nowy kanał,
13019:  Jezus Maria!
13020:  Okropne!
13022:  W życiu bym się w to nie wpakował.
13025:  Firehog standing by.
13028:  Utrzymanie na YouTube wiąże się z zaprzedaniem duszy Operze GX i Raid Shadow Legends.
13031:  Raid Shadow Legends widzę już rzadziej.
13032:  Enemy base sighted.
13032:  Of course received.
13033:  Enemy unit sighted.
13033:  Target confirmed.
13034:  Got it.
13034:  Returning to base.
13035:  Unit under attack.
13036:  Unit lost.
13037:  Let's get her up.
13040:  Unit homing.
13045:  That's an RTV.
13045:  Training.
13049:  Nie udało się.
13053:  Taka osoba kończy na Twitchu.
13054:  Tak też może być.
13057:  Też może być.
13060:  Generalnie ja nie znam wielu osób w dzisiejszych czasach, które się utrzymują z jednego zawodu.
13066:  Szanuję, jeśli komuś się to udaje.
13068:  Bardzo szanuję.
13069:  Ale osobiście uważam, że zawsze warto jest mieć plan B jakiś.
13073:  Niezależnie od tego, co chcecie robić, miejcie plan B. Moim planem B było światotwórstwo, to nie był plan A. Plan A to był zawód nauczycielski.
13085:  który zawsze mogę wykonywać.
13087:  Nawiasem mówiąc, gdyby mi coś odbiło, zawsze mogę to zrobić.
13096:  Nawet mieszkam niedaleko jednej ze szkół, więc wiecie.
13099:  To byłoby wygodne nawet.
13102:  Co masz do tego, że ktoś podpisuje sobie umowy z reklamodawcami?
13104:  Kurde mnie, to na przykład, że wszyscy skoczyli, to znowu oni wyreklamują.
13107:  Nie mówię, że to jest problem.
13108:  Ja mówię, że trzeba się z tym liczyć.
13110:  Mówię, że ja jako widz tego nie lubię, bo nie znoszę.
13115:  Nie znoszę przede wszystkim tego, że wszyscy mówią dokładnie to, co śpiewają im, że mają powiedzieć w broszurze reklamowej.
13122:  Denerwuje mnie to.
13124:  Uważam, że można wynegocjować, zwłaszcza jak się jest dużym kanałem, warunki takie, żeby powiedzieć coś po swojemu, a nie żeby na przykład mówić bzdurę.
13131:  Znaczy, bzdurą jest, że NordVPN chroni.
13134:  NordVPN ma to w swojej takiej śmiesznej broszurce, którą wszystkim wysyłają, mnie też wysłali, mają napisane, że NordVPN jest programem antywirusowym niemalże i chroni przed wirusami.
13143:  To jest gówno prawda.
13146:  Wkurwia mnie to.
13146:  Wkurwia mnie to.
13152:  Czy udało nam się to zniszczyć?
13153:  Udało nam się.
13154:  Bardzo jest ciężko zniszczyć te wieże.
13159:  W związku z powyższym, ja oczywiście napisałem im, że bardzo chętnie, pod warunkiem, że zrobię dementii, że to jest nieprawda.
13166:  No więc oni powiedzieli, że bardzo niechętnie w takim razie będą współpracować.
13169:  Znaczy nie, nic nie odpisali.
13172:  Co domniemuje, że było brakiem chęci do współpracy.
